registry	index	id	spelling	surface	program_path	status	reason	gap_id	fix	command	evidence
AST::Stmt + AST::Expr	ast-expr-ok-65e485cf	ast-expr-ok-65e485cf	Ok	canvas	scripts/agent/syntax-roundtrip-fixtures/ast/ast-expr-ok-65e485cf.jet	uncovered	No AST fixture program is registered for Expr::Ok	syntax-roundtrip:ast-expr-ok-65e485cf:canvas	Add a real fixture for ast-expr-ok-65e485cf and exercise canvas	null	[]
AST::Stmt + AST::Expr	ast-expr-optfield-1aa2738e	ast-expr-optfield-1aa2738e	OptField	jet_fmt	scripts/agent/syntax-roundtrip-fixtures/ast/ast-expr-optfield-1aa2738e.jet	uncovered	No AST fixture program is registered for Expr::OptField	syntax-roundtrip:ast-expr-optfield-1aa2738e:jet_fmt	Add a real fixture for ast-expr-optfield-1aa2738e and exercise jet_fmt	null	[]
AST::Stmt + AST::Expr	ast-expr-optfield-1aa2738e	ast-expr-optfield-1aa2738e	OptField	language_server	scripts/agent/syntax-roundtrip-fixtures/ast/ast-expr-optfield-1aa2738e.jet	uncovered	No AST fixture program is registered for Expr::OptField	syntax-roundtrip:ast-expr-optfield-1aa2738e:language_server	Add a real fixture for ast-expr-optfield-1aa2738e and exercise language_server	null	[]
AST::Stmt + AST::Expr	ast-expr-optfield-1aa2738e	ast-expr-optfield-1aa2738e	OptField	canvas	scripts/agent/syntax-roundtrip-fixtures/ast/ast-expr-optfield-1aa2738e.jet	uncovered	No AST fixture program is registered for Expr::OptField	syntax-roundtrip:ast-expr-optfield-1aa2738e:canvas	Add a real fixture for ast-expr-optfield-1aa2738e and exercise canvas	null	[]
AST::Stmt + AST::Expr	ast-expr-orfallback-0dc0f822	ast-expr-orfallback-0dc0f822	OrFallback	jet_fmt	scripts/agent/syntax-roundtrip-fixtures/ast/ast-expr-orfallback-0dc0f822.jet	uncovered	No AST fixture program is registered for Expr::OrFallback	syntax-roundtrip:ast-expr-orfallback-0dc0f822:jet_fmt	Add a real fixture for ast-expr-orfallback-0dc0f822 and exercise jet_fmt	null	[]
AST::Stmt + AST::Expr	ast-expr-orfallback-0dc0f822	ast-expr-orfallback-0dc0f822	OrFallback	language_server	scripts/agent/syntax-roundtrip-fixtures/ast/ast-expr-orfallback-0dc0f822.jet	uncovered	No AST fixture program is registered for Expr::OrFallback	syntax-roundtrip:ast-expr-orfallback-0dc0f822:language_server	Add a real fixture for ast-expr-orfallback-0dc0f822 and exercise language_server	null	[]
AST::Stmt + AST::Expr	ast-expr-orfallback-0dc0f822	ast-expr-orfallback-0dc0f822	OrFallback	canvas	scripts/agent/syntax-roundtrip-fixtures/ast/ast-expr-orfallback-0dc0f822.jet	uncovered	No AST fixture program is registered for Expr::OrFallback	syntax-roundtrip:ast-expr-orfallback-0dc0f822:canvas	Add a real fixture for ast-expr-orfallback-0dc0f822 and exercise canvas	null	[]
AST::Stmt + AST::Expr	ast-expr-paren-418ddffb	ast-expr-paren-418ddffb	Paren	jet_fmt	scripts/agent/syntax-roundtrip-fixtures/ast/ast-expr-paren-418ddffb.jet	uncovered	No AST fixture program is registered for Expr::Paren	syntax-roundtrip:ast-expr-paren-418ddffb:jet_fmt	Add a real fixture for ast-expr-paren-418ddffb and exercise jet_fmt	null	[]
AST::Stmt + AST::Expr	ast-expr-paren-418ddffb	ast-expr-paren-418ddffb	Paren	language_server	scripts/agent/syntax-roundtrip-fixtures/ast/ast-expr-paren-418ddffb.jet	uncovered	No AST fixture program is registered for Expr::Paren	syntax-roundtrip:ast-expr-paren-418ddffb:language_server	Add a real fixture for ast-expr-paren-418ddffb and exercise language_server	null	[]
AST::Stmt + AST::Expr	ast-expr-paren-418ddffb	ast-expr-paren-418ddffb	Paren	canvas	scripts/agent/syntax-roundtrip-fixtures/ast/ast-expr-paren-418ddffb.jet	uncovered	No AST fixture program is registered for Expr::Paren	syntax-roundtrip:ast-expr-paren-418ddffb:canvas	Add a real fixture for ast-expr-paren-418ddffb and exercise canvas	null	[]
AST::Stmt + AST::Expr	ast-expr-patterntest-a732a521	ast-expr-patterntest-a732a521	PatternTest	jet_fmt	scripts/agent/syntax-roundtrip-fixtures/ast/ast-expr-patterntest-a732a521.jet	uncovered	No AST fixture program is registered for Expr::PatternTest	syntax-roundtrip:ast-expr-patterntest-a732a521:jet_fmt	Add a real fixture for ast-expr-patterntest-a732a521 and exercise jet_fmt	null	[]
AST::Stmt + AST::Expr	ast-expr-patterntest-a732a521	ast-expr-patterntest-a732a521	PatternTest	language_server	scripts/agent/syntax-roundtrip-fixtures/ast/ast-expr-patterntest-a732a521.jet	uncovered	No AST fixture program is registered for Expr::PatternTest	syntax-roundtrip:ast-expr-patterntest-a732a521:language_server	Add a real fixture for ast-expr-patterntest-a732a521 and exercise language_server	null	[]
AST::Stmt + AST::Expr	ast-expr-patterntest-a732a521	ast-expr-patterntest-a732a521	PatternTest	canvas	scripts/agent/syntax-roundtrip-fixtures/ast/ast-expr-patterntest-a732a521.jet	uncovered	No AST fixture program is registered for Expr::PatternTest	syntax-roundtrip:ast-expr-patterntest-a732a521:canvas	Add a real fixture for ast-expr-patterntest-a732a521 and exercise canvas	null	[]
AST::Stmt + AST::Expr	ast-expr-place-9ad2489c	ast-expr-place-9ad2489c	Place	jet_fmt	scripts/agent/syntax-roundtrip-fixtures/ast/ast-expr-place-9ad2489c.jet	uncovered	No AST fixture program is registered for Expr::Place	syntax-roundtrip:ast-expr-place-9ad2489c:jet_fmt	Add a real fixture for ast-expr-place-9ad2489c and exercise jet_fmt	null	[]
AST::Stmt + AST::Expr	ast-expr-place-9ad2489c	ast-expr-place-9ad2489c	Place	language_server	scripts/agent/syntax-roundtrip-fixtures/ast/ast-expr-place-9ad2489c.jet	uncovered	No AST fixture program is registered for Expr::Place	syntax-roundtrip:ast-expr-place-9ad2489c:language_server	Add a real fixture for ast-expr-place-9ad2489c and exercise language_server	null	[]
AST::Stmt + AST::Expr	ast-expr-place-9ad2489c	ast-expr-place-9ad2489c	Place	canvas	scripts/agent/syntax-roundtrip-fixtures/ast/ast-expr-place-9ad2489c.jet	uncovered	No AST fixture program is registered for Expr::Place	syntax-roundtrip:ast-expr-place-9ad2489c:canvas	Add a real fixture for ast-expr-place-9ad2489c and exercise canvas	null	[]
AST::Stmt + AST::Expr	ast-expr-present-d160028c	ast-expr-present-d160028c	Present	jet_fmt	scripts/agent/syntax-roundtrip-fixtures/ast/ast-expr-present-d160028c.jet	uncovered	No AST fixture program is registered for Expr::Present	syntax-roundtrip:ast-expr-present-d160028c:jet_fmt	Add a real fixture for ast-expr-present-d160028c and exercise jet_fmt	null	[]
AST::Stmt + AST::Expr	ast-expr-present-d160028c	ast-expr-present-d160028c	Present	language_server	scripts/agent/syntax-roundtrip-fixtures/ast/ast-expr-present-d160028c.jet	uncovered	No AST fixture program is registered for Expr::Present	syntax-roundtrip:ast-expr-present-d160028c:language_server	Add a real fixture for ast-expr-present-d160028c and exercise language_server	null	[]
AST::Stmt + AST::Expr	ast-expr-present-d160028c	ast-expr-present-d160028c	Present	canvas	scripts/agent/syntax-roundtrip-fixtures/ast/ast-expr-present-d160028c.jet	uncovered	No AST fixture program is registered for Expr::Present	syntax-roundtrip:ast-expr-present-d160028c:canvas	Add a real fixture for ast-expr-present-d160028c and exercise canvas	null	[]
AST::Stmt + AST::Expr	ast-expr-ptrfromaddr-f6a893de	ast-expr-ptrfromaddr-f6a893de	PtrFromAddr	jet_fmt	scripts/agent/syntax-roundtrip-fixtures/ast/ast-expr-ptrfromaddr-f6a893de.jet	uncovered	No AST fixture program is registered for Expr::PtrFromAddr	syntax-roundtrip:ast-expr-ptrfromaddr-f6a893de:jet_fmt	Add a real fixture for ast-expr-ptrfromaddr-f6a893de and exercise jet_fmt	null	[]
AST::Stmt + AST::Expr	ast-expr-ptrfromaddr-f6a893de	ast-expr-ptrfromaddr-f6a893de	PtrFromAddr	language_server	scripts/agent/syntax-roundtrip-fixtures/ast/ast-expr-ptrfromaddr-f6a893de.jet	uncovered	No AST fixture program is registered for Expr::PtrFromAddr	syntax-roundtrip:ast-expr-ptrfromaddr-f6a893de:language_server	Add a real fixture for ast-expr-ptrfromaddr-f6a893de and exercise language_server	null	[]
AST::Stmt + AST::Expr	ast-expr-ptrfromaddr-f6a893de	ast-expr-ptrfromaddr-f6a893de	PtrFromAddr	canvas	scripts/agent/syntax-roundtrip-fixtures/ast/ast-expr-ptrfromaddr-f6a893de.jet	uncovered	No AST fixture program is registered for Expr::PtrFromAddr	syntax-roundtrip:ast-expr-ptrfromaddr-f6a893de:canvas	Add a real fixture for ast-expr-ptrfromaddr-f6a893de and exercise canvas	null	[]
AST::Stmt + AST::Expr	ast-expr-range-a311e772	ast-expr-range-a311e772	Range	jet_fmt	scripts/agent/syntax-roundtrip-fixtures/ast/ast-expr-range-a311e772.jet	uncovered	No AST fixture program is registered for Expr::Range	syntax-roundtrip:ast-expr-range-a311e772:jet_fmt	Add a real fixture for ast-expr-range-a311e772 and exercise jet_fmt	null	[]
AST::Stmt + AST::Expr	ast-expr-range-a311e772	ast-expr-range-a311e772	Range	language_server	scripts/agent/syntax-roundtrip-fixtures/ast/ast-expr-range-a311e772.jet	uncovered	No AST fixture program is registered for Expr::Range	syntax-roundtrip:ast-expr-range-a311e772:language_server	Add a real fixture for ast-expr-range-a311e772 and exercise language_server	null	[]
AST::Stmt + AST::Expr	ast-expr-range-a311e772	ast-expr-range-a311e772	Range	canvas	scripts/agent/syntax-roundtrip-fixtures/ast/ast-expr-range-a311e772.jet	uncovered	No AST fixture program is registered for Expr::Range	syntax-roundtrip:ast-expr-range-a311e772:canvas	Add a real fixture for ast-expr-range-a311e772 and exercise canvas	null	[]
AST::Stmt + AST::Expr	ast-expr-rawof-d5a04d14	ast-expr-rawof-d5a04d14	RawOf	jet_fmt	scripts/agent/syntax-roundtrip-fixtures/ast/ast-expr-rawof-d5a04d14.jet	uncovered	No AST fixture program is registered for Expr::RawOf	syntax-roundtrip:ast-expr-rawof-d5a04d14:jet_fmt	Add a real fixture for ast-expr-rawof-d5a04d14 and exercise jet_fmt	null	[]
AST::Stmt + AST::Expr	ast-expr-rawof-d5a04d14	ast-expr-rawof-d5a04d14	RawOf	language_server	scripts/agent/syntax-roundtrip-fixtures/ast/ast-expr-rawof-d5a04d14.jet	uncovered	No AST fixture program is registered for Expr::RawOf	syntax-roundtrip:ast-expr-rawof-d5a04d14:language_server	Add a real fixture for ast-expr-rawof-d5a04d14 and exercise language_server	null	[]
AST::Stmt + AST::Expr	ast-expr-rawof-d5a04d14	ast-expr-rawof-d5a04d14	RawOf	canvas	scripts/agent/syntax-roundtrip-fixtures/ast/ast-expr-rawof-d5a04d14.jet	uncovered	No AST fixture program is registered for Expr::RawOf	syntax-roundtrip:ast-expr-rawof-d5a04d14:canvas	Add a real fixture for ast-expr-rawof-d5a04d14 and exercise canvas	null	[]
AST::Stmt + AST::Expr	ast-expr-reducemarker-231ce105	ast-expr-reducemarker-231ce105	ReduceMarker	jet_fmt	scripts/agent/syntax-roundtrip-fixtures/ast/ast-expr-reducemarker-231ce105.jet	uncovered	No AST fixture program is registered for Expr::ReduceMarker	syntax-roundtrip:ast-expr-reducemarker-231ce105:jet_fmt	Add a real fixture for ast-expr-reducemarker-231ce105 and exercise jet_fmt	null	[]
AST::Stmt + AST::Expr	ast-expr-reducemarker-231ce105	ast-expr-reducemarker-231ce105	ReduceMarker	language_server	scripts/agent/syntax-roundtrip-fixtures/ast/ast-expr-reducemarker-231ce105.jet	uncovered	No AST fixture program is registered for Expr::ReduceMarker	syntax-roundtrip:ast-expr-reducemarker-231ce105:language_server	Add a real fixture for ast-expr-reducemarker-231ce105 and exercise language_server	null	[]
AST::Stmt + AST::Expr	ast-expr-reducemarker-231ce105	ast-expr-reducemarker-231ce105	ReduceMarker	canvas	scripts/agent/syntax-roundtrip-fixtures/ast/ast-expr-reducemarker-231ce105.jet	uncovered	No AST fixture program is registered for Expr::ReduceMarker	syntax-roundtrip:ast-expr-reducemarker-231ce105:canvas	Add a real fixture for ast-expr-reducemarker-231ce105 and exercise canvas	null	[]
AST::Stmt + AST::Expr	ast-expr-slice-0fc11df1	ast-expr-slice-0fc11df1	Slice	jet_fmt	scripts/agent/syntax-roundtrip-fixtures/ast/ast-expr-slice-0fc11df1.jet	uncovered	No AST fixture program is registered for Expr::Slice	syntax-roundtrip:ast-expr-slice-0fc11df1:jet_fmt	Add a real fixture for ast-expr-slice-0fc11df1 and exercise jet_fmt	null	[]
AST::Stmt + AST::Expr	ast-expr-slice-0fc11df1	ast-expr-slice-0fc11df1	Slice	language_server	scripts/agent/syntax-roundtrip-fixtures/ast/ast-expr-slice-0fc11df1.jet	uncovered	No AST fixture program is registered for Expr::Slice	syntax-roundtrip:ast-expr-slice-0fc11df1:language_server	Add a real fixture for ast-expr-slice-0fc11df1 and exercise language_server	null	[]
AST::Stmt + AST::Expr	ast-expr-slice-0fc11df1	ast-expr-slice-0fc11df1	Slice	canvas	scripts/agent/syntax-roundtrip-fixtures/ast/ast-expr-slice-0fc11df1.jet	uncovered	No AST fixture program is registered for Expr::Slice	syntax-roundtrip:ast-expr-slice-0fc11df1:canvas	Add a real fixture for ast-expr-slice-0fc11df1 and exercise canvas	null	[]
AST::Stmt + AST::Expr	ast-expr-spread-bb9c8bee	ast-expr-spread-bb9c8bee	Spread	jet_fmt	scripts/agent/syntax-roundtrip-fixtures/ast/ast-expr-spread-bb9c8bee.jet	uncovered	No AST fixture program is registered for Expr::Spread	syntax-roundtrip:ast-expr-spread-bb9c8bee:jet_fmt	Add a real fixture for ast-expr-spread-bb9c8bee and exercise jet_fmt	null	[]
AST::Stmt + AST::Expr	ast-expr-spread-bb9c8bee	ast-expr-spread-bb9c8bee	Spread	language_server	scripts/agent/syntax-roundtrip-fixtures/ast/ast-expr-spread-bb9c8bee.jet	uncovered	No AST fixture program is registered for Expr::Spread	syntax-roundtrip:ast-expr-spread-bb9c8bee:language_server	Add a real fixture for ast-expr-spread-bb9c8bee and exercise language_server	null	[]
AST::Stmt + AST::Expr	ast-expr-spread-bb9c8bee	ast-expr-spread-bb9c8bee	Spread	canvas	scripts/agent/syntax-roundtrip-fixtures/ast/ast-expr-spread-bb9c8bee.jet	uncovered	No AST fixture program is registered for Expr::Spread	syntax-roundtrip:ast-expr-spread-bb9c8bee:canvas	Add a real fixture for ast-expr-spread-bb9c8bee and exercise canvas	null	[]
AST::Stmt + AST::Expr	ast-expr-str-24d66930	ast-expr-str-24d66930	Str	jet_fmt	scripts/agent/syntax-roundtrip-fixtures/ast/ast-expr-str-24d66930.jet	uncovered	No AST fixture program is registered for Expr::Str	syntax-roundtrip:ast-expr-str-24d66930:jet_fmt	Add a real fixture for ast-expr-str-24d66930 and exercise jet_fmt	null	[]
AST::Stmt + AST::Expr	ast-expr-str-24d66930	ast-expr-str-24d66930	Str	language_server	scripts/agent/syntax-roundtrip-fixtures/ast/ast-expr-str-24d66930.jet	uncovered	No AST fixture program is registered for Expr::Str	syntax-roundtrip:ast-expr-str-24d66930:language_server	Add a real fixture for ast-expr-str-24d66930 and exercise language_server	null	[]
AST::Stmt + AST::Expr	ast-expr-str-24d66930	ast-expr-str-24d66930	Str	canvas	scripts/agent/syntax-roundtrip-fixtures/ast/ast-expr-str-24d66930.jet	uncovered	No AST fixture program is registered for Expr::Str	syntax-roundtrip:ast-expr-str-24d66930:canvas	Add a real fixture for ast-expr-str-24d66930 and exercise canvas	null	[]
AST::Stmt + AST::Expr	ast-expr-strmatchlit-e9595dda	ast-expr-strmatchlit-e9595dda	StrMatchLit	jet_fmt	scripts/agent/syntax-roundtrip-fixtures/ast/ast-expr-strmatchlit-e9595dda.jet	uncovered	No AST fixture program is registered for Expr::StrMatchLit	syntax-roundtrip:ast-expr-strmatchlit-e9595dda:jet_fmt	Add a real fixture for ast-expr-strmatchlit-e9595dda and exercise jet_fmt	null	[]
AST::Stmt + AST::Expr	ast-expr-strmatchlit-e9595dda	ast-expr-strmatchlit-e9595dda	StrMatchLit	language_server	scripts/agent/syntax-roundtrip-fixtures/ast/ast-expr-strmatchlit-e9595dda.jet	uncovered	No AST fixture program is registered for Expr::StrMatchLit	syntax-roundtrip:ast-expr-strmatchlit-e9595dda:language_server	Add a real fixture for ast-expr-strmatchlit-e9595dda and exercise language_server	null	[]
AST::Stmt + AST::Expr	ast-expr-strmatchlit-e9595dda	ast-expr-strmatchlit-e9595dda	StrMatchLit	canvas	scripts/agent/syntax-roundtrip-fixtures/ast/ast-expr-strmatchlit-e9595dda.jet	uncovered	No AST fixture program is registered for Expr::StrMatchLit	syntax-roundtrip:ast-expr-strmatchlit-e9595dda:canvas	Add a real fixture for ast-expr-strmatchlit-e9595dda and exercise canvas	null	[]
AST::Stmt + AST::Expr	ast-expr-structlit-db2a4239	ast-expr-structlit-db2a4239	StructLit	jet_fmt	scripts/agent/syntax-roundtrip-fixtures/ast/ast-expr-structlit-db2a4239.jet	uncovered	No AST fixture program is registered for Expr::StructLit	syntax-roundtrip:ast-expr-structlit-db2a4239:jet_fmt	Add a real fixture for ast-expr-structlit-db2a4239 and exercise jet_fmt	null	[]
AST::Stmt + AST::Expr	ast-expr-structlit-db2a4239	ast-expr-structlit-db2a4239	StructLit	language_server	scripts/agent/syntax-roundtrip-fixtures/ast/ast-expr-structlit-db2a4239.jet	uncovered	No AST fixture program is registered for Expr::StructLit	syntax-roundtrip:ast-expr-structlit-db2a4239:language_server	Add a real fixture for ast-expr-structlit-db2a4239 and exercise language_server	null	[]
AST::Stmt + AST::Expr	ast-expr-structlit-db2a4239	ast-expr-structlit-db2a4239	StructLit	canvas	scripts/agent/syntax-roundtrip-fixtures/ast/ast-expr-structlit-db2a4239.jet	uncovered	No AST fixture program is registered for Expr::StructLit	syntax-roundtrip:ast-expr-structlit-db2a4239:canvas	Add a real fixture for ast-expr-structlit-db2a4239 and exercise canvas	null	[]
AST::Stmt + AST::Expr	ast-expr-tainted-e00ac866	ast-expr-tainted-e00ac866	Tainted	jet_fmt	scripts/agent/syntax-roundtrip-fixtures/ast/ast-expr-tainted-e00ac866.jet	uncovered	No AST fixture program is registered for Expr::Tainted	syntax-roundtrip:ast-expr-tainted-e00ac866:jet_fmt	Add a real fixture for ast-expr-tainted-e00ac866 and exercise jet_fmt	null	[]
AST::Stmt + AST::Expr	ast-expr-tainted-e00ac866	ast-expr-tainted-e00ac866	Tainted	language_server	scripts/agent/syntax-roundtrip-fixtures/ast/ast-expr-tainted-e00ac866.jet	uncovered	No AST fixture program is registered for Expr::Tainted	syntax-roundtrip:ast-expr-tainted-e00ac866:language_server	Add a real fixture for ast-expr-tainted-e00ac866 and exercise language_server	null	[]
AST::Stmt + AST::Expr	ast-expr-tainted-e00ac866	ast-expr-tainted-e00ac866	Tainted	canvas	scripts/agent/syntax-roundtrip-fixtures/ast/ast-expr-tainted-e00ac866.jet	uncovered	No AST fixture program is registered for Expr::Tainted	syntax-roundtrip:ast-expr-tainted-e00ac866:canvas	Add a real fixture for ast-expr-tainted-e00ac866 and exercise canvas	null	[]
AST::Stmt + AST::Expr	ast-expr-todo-b285539d	ast-expr-todo-b285539d	Todo	jet_fmt	scripts/agent/syntax-roundtrip-fixtures/ast/ast-expr-todo-b285539d.jet	uncovered	No AST fixture program is registered for Expr::Todo	syntax-roundtrip:ast-expr-todo-b285539d:jet_fmt	Add a real fixture for ast-expr-todo-b285539d and exercise jet_fmt	null	[]
AST::Stmt + AST::Expr	ast-expr-todo-b285539d	ast-expr-todo-b285539d	Todo	language_server	scripts/agent/syntax-roundtrip-fixtures/ast/ast-expr-todo-b285539d.jet	uncovered	No AST fixture program is registered for Expr::Todo	syntax-roundtrip:ast-expr-todo-b285539d:language_server	Add a real fixture for ast-expr-todo-b285539d and exercise language_server	null	[]
AST::Stmt + AST::Expr	ast-expr-todo-b285539d	ast-expr-todo-b285539d	Todo	canvas	scripts/agent/syntax-roundtrip-fixtures/ast/ast-expr-todo-b285539d.jet	uncovered	No AST fixture program is registered for Expr::Todo	syntax-roundtrip:ast-expr-todo-b285539d:canvas	Add a real fixture for ast-expr-todo-b285539d and exercise canvas	null	[]
AST::Stmt + AST::Expr	ast-expr-try-0ea847ae	ast-expr-try-0ea847ae	Try	jet_fmt	scripts/agent/syntax-roundtrip-fixtures/ast/ast-expr-try-0ea847ae.jet	uncovered	No AST fixture program is registered for Expr::Try	syntax-roundtrip:ast-expr-try-0ea847ae:jet_fmt	Add a real fixture for ast-expr-try-0ea847ae and exercise jet_fmt	null	[]
AST::Stmt + AST::Expr	ast-expr-try-0ea847ae	ast-expr-try-0ea847ae	Try	language_server	scripts/agent/syntax-roundtrip-fixtures/ast/ast-expr-try-0ea847ae.jet	uncovered	No AST fixture program is registered for Expr::Try	syntax-roundtrip:ast-expr-try-0ea847ae:language_server	Add a real fixture for ast-expr-try-0ea847ae and exercise language_server	null	[]
AST::Stmt + AST::Expr	ast-expr-try-0ea847ae	ast-expr-try-0ea847ae	Try	canvas	scripts/agent/syntax-roundtrip-fixtures/ast/ast-expr-try-0ea847ae.jet	uncovered	No AST fixture program is registered for Expr::Try	syntax-roundtrip:ast-expr-try-0ea847ae:canvas	Add a real fixture for ast-expr-try-0ea847ae and exercise canvas	null	[]
AST::Stmt + AST::Expr	ast-expr-tuplelit-f3aadd1a	ast-expr-tuplelit-f3aadd1a	TupleLit	jet_fmt	scripts/agent/syntax-roundtrip-fixtures/ast/ast-expr-tuplelit-f3aadd1a.jet	uncovered	No AST fixture program is registered for Expr::TupleLit	syntax-roundtrip:ast-expr-tuplelit-f3aadd1a:jet_fmt	Add a real fixture for ast-expr-tuplelit-f3aadd1a and exercise jet_fmt	null	[]
AST::Stmt + AST::Expr	ast-expr-tuplelit-f3aadd1a	ast-expr-tuplelit-f3aadd1a	TupleLit	language_server	scripts/agent/syntax-roundtrip-fixtures/ast/ast-expr-tuplelit-f3aadd1a.jet	uncovered	No AST fixture program is registered for Expr::TupleLit	syntax-roundtrip:ast-expr-tuplelit-f3aadd1a:language_server	Add a real fixture for ast-expr-tuplelit-f3aadd1a and exercise language_server	null	[]
AST::Stmt + AST::Expr	ast-expr-tuplelit-f3aadd1a	ast-expr-tuplelit-f3aadd1a	TupleLit	canvas	scripts/agent/syntax-roundtrip-fixtures/ast/ast-expr-tuplelit-f3aadd1a.jet	uncovered	No AST fixture program is registered for Expr::TupleLit	syntax-roundtrip:ast-expr-tuplelit-f3aadd1a:canvas	Add a real fixture for ast-expr-tuplelit-f3aadd1a and exercise canvas	null	[]
AST::Stmt + AST::Expr	ast-expr-typedlit-4ae3f870	ast-expr-typedlit-4ae3f870	TypedLit	jet_fmt	scripts/agent/syntax-roundtrip-fixtures/ast/ast-expr-typedlit-4ae3f870.jet	uncovered	No AST fixture program is registered for Expr::TypedLit	syntax-roundtrip:ast-expr-typedlit-4ae3f870:jet_fmt	Add a real fixture for ast-expr-typedlit-4ae3f870 and exercise jet_fmt	null	[]
AST::Stmt + AST::Expr	ast-expr-typedlit-4ae3f870	ast-expr-typedlit-4ae3f870	TypedLit	language_server	scripts/agent/syntax-roundtrip-fixtures/ast/ast-expr-typedlit-4ae3f870.jet	uncovered	No AST fixture program is registered for Expr::TypedLit	syntax-roundtrip:ast-expr-typedlit-4ae3f870:language_server	Add a real fixture for ast-expr-typedlit-4ae3f870 and exercise language_server	null	[]
AST::Stmt + AST::Expr	ast-expr-typedlit-4ae3f870	ast-expr-typedlit-4ae3f870	TypedLit	canvas	scripts/agent/syntax-roundtrip-fixtures/ast/ast-expr-typedlit-4ae3f870.jet	uncovered	No AST fixture program is registered for Expr::TypedLit	syntax-roundtrip:ast-expr-typedlit-4ae3f870:canvas	Add a real fixture for ast-expr-typedlit-4ae3f870 and exercise canvas	null	[]
AST::Stmt + AST::Expr	ast-expr-unary-d5e0e5d0	ast-expr-unary-d5e0e5d0	Unary	jet_fmt	scripts/agent/syntax-roundtrip-fixtures/ast/ast-expr-unary-d5e0e5d0.jet	uncovered	No AST fixture program is registered for Expr::Unary	syntax-roundtrip:ast-expr-unary-d5e0e5d0:jet_fmt	Add a real fixture for ast-expr-unary-d5e0e5d0 and exercise jet_fmt	null	[]
AST::Stmt + AST::Expr	ast-expr-unary-d5e0e5d0	ast-expr-unary-d5e0e5d0	Unary	language_server	scripts/agent/syntax-roundtrip-fixtures/ast/ast-expr-unary-d5e0e5d0.jet	uncovered	No AST fixture program is registered for Expr::Unary	syntax-roundtrip:ast-expr-unary-d5e0e5d0:language_server	Add a real fixture for ast-expr-unary-d5e0e5d0 and exercise language_server	null	[]
AST::Stmt + AST::Expr	ast-expr-unary-d5e0e5d0	ast-expr-unary-d5e0e5d0	Unary	canvas	scripts/agent/syntax-roundtrip-fixtures/ast/ast-expr-unary-d5e0e5d0.jet	uncovered	No AST fixture program is registered for Expr::Unary	syntax-roundtrip:ast-expr-unary-d5e0e5d0:canvas	Add a real fixture for ast-expr-unary-d5e0e5d0 and exercise canvas	null	[]
AST::Stmt + AST::Expr	ast-expr-unit-68e16627	ast-expr-unit-68e16627	Unit	jet_fmt	scripts/agent/syntax-roundtrip-fixtures/ast/ast-expr-unit-68e16627.jet	uncovered	No AST fixture program is registered for Expr::Unit	syntax-roundtrip:ast-expr-unit-68e16627:jet_fmt	Add a real fixture for ast-expr-unit-68e16627 and exercise jet_fmt	null	[]
AST::Stmt + AST::Expr	ast-expr-unit-68e16627	ast-expr-unit-68e16627	Unit	language_server	scripts/agent/syntax-roundtrip-fixtures/ast/ast-expr-unit-68e16627.jet	uncovered	No AST fixture program is registered for Expr::Unit	syntax-roundtrip:ast-expr-unit-68e16627:language_server	Add a real fixture for ast-expr-unit-68e16627 and exercise language_server	null	[]
AST::Stmt + AST::Expr	ast-expr-unit-68e16627	ast-expr-unit-68e16627	Unit	canvas	scripts/agent/syntax-roundtrip-fixtures/ast/ast-expr-unit-68e16627.jet	uncovered	No AST fixture program is registered for Expr::Unit	syntax-roundtrip:ast-expr-unit-68e16627:canvas	Add a real fixture for ast-expr-unit-68e16627 and exercise canvas	null	[]
AST::Stmt + AST::Expr	ast-expr-unitlit-ffeb30f4	ast-expr-unitlit-ffeb30f4	UnitLit	jet_fmt	scripts/agent/syntax-roundtrip-fixtures/ast/ast-expr-unitlit-ffeb30f4.jet	uncovered	No AST fixture program is registered for Expr::UnitLit	syntax-roundtrip:ast-expr-unitlit-ffeb30f4:jet_fmt	Add a real fixture for ast-expr-unitlit-ffeb30f4 and exercise jet_fmt	null	[]
AST::Stmt + AST::Expr	ast-expr-unitlit-ffeb30f4	ast-expr-unitlit-ffeb30f4	UnitLit	language_server	scripts/agent/syntax-roundtrip-fixtures/ast/ast-expr-unitlit-ffeb30f4.jet	uncovered	No AST fixture program is registered for Expr::UnitLit	syntax-roundtrip:ast-expr-unitlit-ffeb30f4:language_server	Add a real fixture for ast-expr-unitlit-ffeb30f4 and exercise language_server	null	[]
AST::Stmt + AST::Expr	ast-expr-unitlit-ffeb30f4	ast-expr-unitlit-ffeb30f4	UnitLit	canvas	scripts/agent/syntax-roundtrip-fixtures/ast/ast-expr-unitlit-ffeb30f4.jet	uncovered	No AST fixture program is registered for Expr::UnitLit	syntax-roundtrip:ast-expr-unitlit-ffeb30f4:canvas	Add a real fixture for ast-expr-unitlit-ffeb30f4 and exercise canvas	null	[]
AST::Stmt + AST::Expr	ast-stmt-assign-b7e9e5ec	ast-stmt-assign-b7e9e5ec	Assign	jet_fmt	scripts/agent/syntax-roundtrip-fixtures/ast/ast-stmt-assign-b7e9e5ec.jet	uncovered	No AST fixture program is registered for Stmt::Assign	syntax-roundtrip:ast-stmt-assign-b7e9e5ec:jet_fmt	Add a real fixture for ast-stmt-assign-b7e9e5ec and exercise jet_fmt	null	[]
